datetime,load,humidity,temperature
13/02/2023 09:20,3880.39,47,25
13/02/2023 09:25,3959.99,64,26
13/02/2023 09:30,3924.71,63,28
13/02/2023 09:35,3935.06,53,25
13/02/2023 09:40,3926.7,48,32
13/02/2023 09:45,3842.0,51,25
13/02/2023 09:50,3885.37,48,32
13/02/2023 09:55,3876.56,66,27
13/02/2023 10:00,3881.42,61,20
13/02/2023 10:05,3874.01,40,25
13/02/2023 10:10,3847.79,40,33
13/02/2023 10:15,3866.91,58,22
13/02/2023 10:20,3817.93,54,25
13/02/2023 10:25,3847.52,42,33
13/02/2023 10:30,3840.68,53,31
13/02/2023 10:35,3789.63,47,31
13/02/2023 10:40,3815.65,67,32
13/02/2023 10:45,3810.93,48,21
13/02/2023 10:50,3806.77,58,25
13/02/2023 10:55,3805.75,52,21
13/02/2023 11:00,3798.1,43,30
13/02/2023 11:05,3730.82,47,31
13/02/2023 11:10,3774.01,59,24
13/02/2023 11:15,3794.41,41,30
13/02/2023 11:20,3736.6,47,33
13/02/2023 11:25,3735.67,56,31
13/02/2023 11:30,3597.66,67,25
13/02/2023 11:35,3568.93,67,24
13/02/2023 11:40,3526.05,40,30
13/02/2023 11:45,3547.36,43,27
13/02/2023 11:50,3525.13,57,30
13/02/2023 11:55,3516.81,67,28
13/02/2023 12:00,3446.05,59,32
13/02/2023 12:05,3450.63,45,24
13/02/2023 12:10,3444.83,53,32
13/02/2023 12:15,3432.21,68,30
13/02/2023 12:20,3391.33,65,31
13/02/2023 12:25,3415.47,59,25
13/02/2023 12:30,3393.43,62,27
13/02/2023 12:35,3360.29,51,33
13/02/2023 12:40,3344.93,65,24
13/02/2023 12:45,3279.49,68,28
13/02/2023 12:50,3301.02,43,30
13/02/2023 12:55,3209.99,58,25
13/02/2023 13:00,3141.64,45,33
13/02/2023 13:05,3073.41,63,32
13/02/2023 13:10,3001.67,55,25
13/02/2023 13:15,3010.82,54,24
13/02/2023 13:20,2976.22,50,22
13/02/2023 13:25,2989.94,68,20
13/02/2023 13:30,2959.36,55,27
13/02/2023 13:35,2968.94,65,31
13/02/2023 13:40,3018.45,64,20
13/02/2023 13:45,2999.37,54,25
13/02/2023 13:50,2967.47,51,28
13/02/2023 13:55,2986.53,60,25
13/02/2023 14:00,2953.85,56,25
13/02/2023 14:05,2961.19,57,32
13/02/2023 14:10,2978.23,62,33
13/02/2023 14:15,2964.9,42,31
13/02/2023 14:20,2987.97,69,22
13/02/2023 14:25,2974.75,67,26
13/02/2023 14:30,2967.77,57,26
13/02/2023 14:35,2981.36,46,29
13/02/2023 14:40,2967.95,57,32
13/02/2023 14:45,2989.49,54,28
13/02/2023 14:50,2968.43,68,30
13/02/2023 14:55,2996.13,56,32
13/02/2023 15:00,3019.99,68,23
13/02/2023 15:05,2995.96,62,22
13/02/2023 15:10,2981.67,57,29
13/02/2023 15:15,2975.06,51,30
13/02/2023 15:20,2955.76,62,24
13/02/2023 15:25,2946.51,68,28
13/02/2023 15:30,2952.52,55,24
13/02/2023 15:35,2929.85,44,26
13/02/2023 15:40,2909.45,47,25
13/02/2023 15:45,2937.44,50,22
13/02/2023 15:50,2930.45,59,26
13/02/2023 15:55,2939.46,50,27
13/02/2023 16:00,2923.06,50,27
13/02/2023 16:05,2922.43,66,22
13/02/2023 16:10,2915.77,68,32
13/02/2023 16:15,2919.36,47,23
13/02/2023 16:20,2915.55,63,22
13/02/2023 16:25,2923.07,52,22
13/02/2023 16:30,2936.53,67,22
13/02/2023 16:35,2911.58,61,30
13/02/2023 16:40,2927.52,62,23
13/02/2023 16:45,2938.62,58,29
13/02/2023 16:50,2943.25,58,25
13/02/2023 16:55,2957.92,61,22
13/02/2023 17:00,2965.58,45,27
13/02/2023 17:05,2998.87,66,22
13/02/2023 17:10,3045.55,55,22
13/02/2023 17:15,3043.47,44,22
13/02/2023 17:20,3030.26,43,30
13/02/2023 17:25,3031.69,57,24
13/02/2023 17:30,3163.25,52,28
13/02/2023 17:35,3128.51,52,27
13/02/2023 17:40,3142.21,43,27
13/02/2023 17:45,3150.19,53,27
13/02/2023 17:50,3190.28,60,31
13/02/2023 17:55,3156.55,52,22
13/02/2023 18:00,3245.88,52,26
13/02/2023 18:05,3254.21,49,27
13/02/2023 18:10,3264.94,52,25
13/02/2023 18:15,3290.19,51,20
13/02/2023 18:20,3327.78,61,29
13/02/2023 18:25,3352.41,53,33
13/02/2023 18:30,3370.6,57,28
13/02/2023 18:35,3370.27,46,26
13/02/2023 18:40,3396.65,56,25
13/02/2023 18:45,3403.95,64,26
13/02/2023 18:50,3360.94,44,25
13/02/2023 18:55,3358.12,62,32
13/02/2023 19:00,3357.0,50,22
13/02/2023 19:05,3354.82,45,27
13/02/2023 19:10,3341.2,50,25
13/02/2023 19:15,3324.98,68,27
13/02/2023 19:20,3361.24,58,26
13/02/2023 19:25,3314.21,60,24
13/02/2023 19:30,3277.71,50,28
13/02/2023 19:35,3247.74,50,33
13/02/2023 19:40,3190.75,48,29
13/02/2023 19:45,3213.99,40,24
13/02/2023 19:50,3184.76,59,24
13/02/2023 19:55,3155.62,61,23
13/02/2023 20:00,3163.25,68,29
13/02/2023 20:05,3095.07,66,21
13/02/2023 20:10,3134.76,46,26
13/02/2023 20:15,3107.61,45,27
13/02/2023 20:20,3058.95,69,27
13/02/2023 20:25,3038.07,56,32
13/02/2023 20:30,3003.42,45,33
13/02/2023 20:35,2980.03,66,22
13/02/2023 20:40,2947.19,56,33
13/02/2023 20:45,2888.02,60,23
13/02/2023 20:50,2886.38,59,31
13/02/2023 20:55,2868.34,62,29
13/02/2023 21:00,2803.17,69,20
13/02/2023 21:05,2775.98,59,27
13/02/2023 21:10,2785.98,45,21
13/02/2023 21:15,2757.07,63,21
13/02/2023 21:20,2780.74,61,33
13/02/2023 21:25,2786.22,52,21
13/02/2023 21:30,2717.62,41,22
13/02/2023 21:35,2712.45,49,32
13/02/2023 21:40,2695.94,49,26
13/02/2023 21:45,2670.23,42,33
13/02/2023 21:50,2651.53,69,25
13/02/2023 21:55,2648.54,57,26
13/02/2023 22:00,2593.74,46,32
13/02/2023 22:05,2582.11,47,24
13/02/2023 22:10,2554.84,57,28
13/02/2023 22:15,2513.62,66,24
13/02/2023 22:20,2500.81,59,27
13/02/2023 22:25,2491.71,41,21
13/02/2023 22:30,2454.93,43,25
13/02/2023 22:35,2392.09,50,25
13/02/2023 22:40,2402.16,62,32
13/02/2023 22:45,2333.92,53,29
13/02/2023 22:50,2321.74,40,24
13/02/2023 22:55,2290.65,41,20
13/02/2023 23:00,2263.58,60,23
13/02/2023 23:05,2232.66,44,23
13/02/2023 23:10,2190.38,53,32
13/02/2023 23:15,2162.96,63,32
13/02/2023 23:20,2135.61,55,24
13/02/2023 23:25,2104.65,42,30
13/02/2023 23:30,2082.29,48,22
13/02/2023 23:35,2046.73,51,32
13/02/2023 23:40,2022.55,40,30
13/02/2023 23:45,1997.69,51,29
14/02/2023 00:00,1904.94,62,32
14/02/2023 00:05,1893.82,40,31
14/02/2023 00:10,1864.3,44,31
14/02/2023 00:15,1859.97,42,27
14/02/2023 00:20,1817.75,43,29
14/02/2023 00:25,1798.91,58,32
14/02/2023 00:30,1787.82,40,29
14/02/2023 00:35,1760.61,44,33
14/02/2023 00:40,1748.67,59,23
14/02/2023 00:45,1734.42,57,29
14/02/2023 00:50,1713.85,50,31
14/02/2023 00:55,1710.67,56,33
14/02/2023 01:00,1687.84,51,24
14/02/2023 01:05,1678.63,60,21
14/02/2023 01:10,1653.63,40,21
14/02/2023 01:15,1643.66,40,25
14/02/2023 01:20,1631.48,52,26
14/02/2023 01:25,1634.83,46,24
14/02/2023 01:30,1621.7,67,21
14/02/2023 01:35,1613.95,58,26
14/02/2023 01:40,1598.49,64,32
14/02/2023 01:45,1590.36,69,28
14/02/2023 01:50,1583.27,54,30
14/02/2023 01:55,1579.11,62,24
14/02/2023 02:00,1567.4,57,27
14/02/2023 02:05,1566.71,69,20
14/02/2023 02:10,1552.58,44,33
14/02/2023 02:15,1549.81,64,25
14/02/2023 02:20,1547.06,49,25
14/02/2023 02:25,1542.54,48,31
14/02/2023 02:30,1536.68,55,32
14/02/2023 02:35,1533.86,62,31
14/02/2023 02:40,1521.77,54,21
14/02/2023 02:45,1525.45,44,23
14/02/2023 02:50,1523.03,53,30
14/02/2023 02:55,1514.17,57,31
14/02/2023 03:00,1512.45,55,22
14/02/2023 03:05,1518.35,42,26
14/02/2023 03:10,1502.08,51,32
14/02/2023 03:15,1506.78,47,29
14/02/2023 03:20,1518.15,40,26
14/02/2023 03:25,1526.94,62,24
14/02/2023 03:30,1521.97,49,26
14/02/2023 03:35,1537.19,45,32
14/02/2023 03:40,1528.8,64,22
14/02/2023 03:45,1522.61,46,26
14/02/2023 03:50,1534.94,61,23
14/02/2023 03:55,1526.15,61,25
14/02/2023 04:00,1541.45,46,24
14/02/2023 04:05,1546.76,69,31
14/02/2023 04:10,1551.02,42,25
14/02/2023 04:15,1571.55,58,22
14/02/2023 04:20,1580.24,44,32
14/02/2023 04:25,1591.09,49,22
14/02/2023 04:30,1626.98,62,28
14/02/2023 04:35,1640.28,43,29
14/02/2023 04:40,1671.97,64,26
14/02/2023 04:45,1684.32,69,31
14/02/2023 04:50,1723.25,48,20
14/02/2023 04:55,1736.73,41,28
14/02/2023 05:00,1758.35,41,28
14/02/2023 05:05,1815.42,57,29
14/02/2023 05:10,1882.24,60,30
14/02/2023 05:15,1927.82,51,23
14/02/2023 05:20,1993.84,68,22
14/02/2023 05:25,2019.94,46,24
14/02/2023 05:30,2094.87,68,30
14/02/2023 05:35,2160.91,46,31
14/02/2023 05:40,2245.25,57,28
14/02/2023 05:45,2291.41,44,32
14/02/2023 05:50,2350.72,48,22
14/02/2023 05:55,2423.78,45,25
14/02/2023 06:00,2495.96,47,24
14/02/2023 06:05,2649.81,68,28
14/02/2023 06:10,2702.68,61,31
14/02/2023 06:15,2828.45,42,28
14/02/2023 06:20,2969.63,58,29
14/02/2023 06:25,3010.37,58,23
14/02/2023 06:30,3103.65,59,31
14/02/2023 06:35,3203.29,60,30
14/02/2023 06:40,3258.23,44,31
14/02/2023 06:45,3265.96,57,24
14/02/2023 06:50,3312.38,61,22
14/02/2023 06:55,3369.05,63,22
14/02/2023 07:00,3416.23,66,30
14/02/2023 07:05,3468.55,40,26
14/02/2023 07:10,3513.73,59,27
14/02/2023 07:15,3588.97,59,33
14/02/2023 07:20,3612.56,58,20
14/02/2023 07:25,3671.13,49,27
14/02/2023 07:30,3701.88,42,23
14/02/2023 07:35,3764.69,67,25
14/02/2023 07:40,3717.03,61,26
14/02/2023 07:45,3725.56,52,30
14/02/2023 07:50,3769.12,40,24
14/02/2023 07:55,3742.11,45,23
14/02/2023 08:00,3788.89,45,33
14/02/2023 08:05,3798.96,42,24
14/02/2023 08:10,3827.28,44,25
14/02/2023 08:15,3759.1,65,28
14/02/2023 08:20,3848.24,67,30
14/02/2023 08:25,3867.38,59,33
14/02/2023 08:30,3873.75,46,29
14/02/2023 08:35,3829.29,41,26
14/02/2023 08:40,3825.69,64,30
14/02/2023 08:45,3827.44,67,22
14/02/2023 08:50,3839.47,67,30
14/02/2023 08:55,3813.94,45,30
14/02/2023 09:00,3821.5,54,21
14/02/2023 09:05,3785.14,56,32
14/02/2023 09:10,3846.12,43,26
14/02/2023 09:15,3924.86,46,23
14/02/2023 09:20,3947.54,61,24
14/02/2023 09:25,3922.07,49,26
14/02/2023 09:30,3981.74,55,27
14/02/2023 09:35,3992.0,49,21
14/02/2023 09:40,3962.34,65,29
14/02/2023 09:45,4008.11,53,21
14/02/2023 09:50,3973.4,66,26
14/02/2023 09:55,3958.01,53,27
14/02/2023 10:00,4001.19,61,28
14/02/2023 10:05,4003.41,61,23
14/02/2023 10:10,3928.92,53,23
14/02/2023 10:15,3907.54,60,31
14/02/2023 10:20,3964.07,58,25
14/02/2023 10:25,3954.08,52,20
14/02/2023 10:30,3969.14,66,29
14/02/2023 10:35,3908.27,60,33
14/02/2023 10:40,3880.71,52,31
14/02/2023 10:45,3887.18,57,33
14/02/2023 10:50,3940.28,64,25
14/02/2023 10:55,3938.41,63,26
14/02/2023 11:00,3892.62,59,23
14/02/2023 11:05,3833.37,60,28
14/02/2023 11:10,3817.47,68,31
14/02/2023 11:15,3830.96,60,23
14/02/2023 11:20,3857.88,55,23
14/02/2023 11:25,3857.14,50,21
14/02/2023 11:30,3874.24,63,33
14/02/2023 11:35,3810.61,64,33
14/02/2023 11:40,3800.34,57,20
14/02/2023 11:45,3794.16,66,26
14/02/2023 11:50,3741.63,47,23
14/02/2023 11:55,3725.59,47,21
14/02/2023 12:00,3710.68,46,27
14/02/2023 12:05,3694.05,58,33
14/02/2023 12:10,3657.4,54,31
14/02/2023 12:15,3632.21,53,21
14/02/2023 12:20,3611.42,61,25
14/02/2023 12:25,3603.61,60,30
14/02/2023 12:30,3604.48,53,27
14/02/2023 12:35,3524.71,59,21
14/02/2023 12:40,3553.75,42,22
14/02/2023 12:45,3538.76,51,32
14/02/2023 12:50,3466.98,46,33
14/02/2023 12:55,3430.29,63,31
14/02/2023 13:00,3370.16,53,24
14/02/2023 13:05,3235.88,67,29
14/02/2023 13:10,3140.18,47,31
14/02/2023 13:15,3152.59,46,29
14/02/2023 13:20,3131.74,47,20
14/02/2023 13:25,3092.01,44,21
14/02/2023 13:30,3070.3,62,25
14/02/2023 13:35,3069.9,52,22
14/02/2023 13:40,3139.08,65,23
14/02/2023 13:45,3122.06,58,21
14/02/2023 13:50,3017.01,52,25
14/02/2023 13:55,2906.14,51,33
14/02/2023 14:00,2939.51,56,20
14/02/2023 14:05,2924.57,67,28
14/02/2023 14:10,2927.14,50,29
14/02/2023 14:15,2880.67,42,29
14/02/2023 14:20,2940.17,51,27
14/02/2023 14:25,2939.68,65,22
14/02/2023 14:30,2926.66,66,21
14/02/2023 14:35,2919.92,62,21
14/02/2023 14:40,2938.82,61,22
14/02/2023 14:45,2945.75,55,22
14/02/2023 14:50,2933.98,56,25
14/02/2023 14:55,2882.96,54,21
14/02/2023 15:00,2924.8,43,21
14/02/2023 15:05,2926.6,54,23
14/02/2023 15:10,2896.25,48,28
14/02/2023 15:15,2846.07,64,24
14/02/2023 15:20,2910.47,46,26
14/02/2023 15:25,2863.81,63,23
14/02/2023 15:30,2928.55,56,24
14/02/2023 15:35,3070.49,51,30
14/02/2023 15:40,3028.19,56,31
14/02/2023 15:45,3075.82,69,31
14/02/2023 15:50,3017.98,48,25
14/02/2023 15:55,3037.29,47,22
14/02/2023 16:00,3014.78,49,23
14/02/2023 16:05,3020.36,58,23
14/02/2023 16:10,3022.52,45,33
14/02/2023 16:15,2984.32,59,25
14/02/2023 16:20,2993.31,57,31
14/02/2023 16:25,2983.3,64,29
14/02/2023 16:30,3008.47,51,26
14/02/2023 16:35,3042.01,56,33
14/02/2023 16:40,2699.48,69,33
14/02/2023 16:45,2993.04,48,23
14/02/2023 16:50,3005.46,59,21
14/02/2023 16:55,2996.41,43,21
14/02/2023 17:00,3087.77,44,26
14/02/2023 17:05,3053.73,60,33
14/02/2023 17:10,3114.36,66,25
14/02/2023 17:15,3107.81,54,21
14/02/2023 17:20,3119.51,65,26
14/02/2023 17:25,3144.86,51,25
14/02/2023 17:30,3116.98,60,29
14/02/2023 17:35,3183.95,40,27
14/02/2023 17:40,3166.02,65,32
14/02/2023 17:45,3137.96,48,27
14/02/2023 17:50,3241.21,61,31
14/02/2023 17:55,3198.05,59,24
14/02/2023 18:00,3296.76,68,31
14/02/2023 18:05,3232.11,55,33
14/02/2023 18:10,3300.77,40,25
14/02/2023 18:15,3293.23,68,30
14/02/2023 18:20,3326.13,55,21
14/02/2023 18:25,3372.72,57,23
14/02/2023 18:30,3364.5,48,33
14/02/2023 18:35,3364.04,67,31
14/02/2023 18:40,3394.81,68,32
14/02/2023 18:45,3360.12,61,33
14/02/2023 18:50,3393.02,65,23
14/02/2023 18:55,3369.05,60,26
14/02/2023 19:00,3351.82,53,25
14/02/2023 19:05,3335.75,58,22
14/02/2023 19:10,3310.97,42,20
14/02/2023 19:15,3308.91,47,30
14/02/2023 19:20,3281.22,43,32
14/02/2023 19:25,3312.69,56,26
14/02/2023 19:30,3266.25,69,27
14/02/2023 19:35,3230.13,47,24
14/02/2023 19:40,3249.42,66,33
14/02/2023 19:45,3225.71,43,21
14/02/2023 19:50,3221.56,52,33
14/02/2023 19:55,3203.79,58,32
14/02/2023 20:00,3084.16,62,23
14/02/2023 20:05,3114.04,45,20
14/02/2023 20:10,3082.35,67,26
14/02/2023 20:15,3041.32,46,30
14/02/2023 20:20,3056.64,66,23
14/02/2023 20:25,3010.82,46,29
14/02/2023 20:30,2975.72,64,32
14/02/2023 20:35,2934.45,48,31
14/02/2023 20:40,2938.42,52,23
14/02/2023 20:45,2857.92,46,27
14/02/2023 20:50,2903.04,42,23
14/02/2023 20:55,2832.89,66,32
14/02/2023 21:00,2806.49,66,22
14/02/2023 21:05,2789.44,56,20
14/02/2023 21:10,2781.88,69,33
14/02/2023 21:15,2750.86,57,32
14/02/2023 21:20,2761.35,52,33
14/02/2023 21:25,2744.85,45,31
14/02/2023 21:30,2727.66,57,32
14/02/2023 21:35,2687.01,42,30
14/02/2023 21:40,2680.38,48,31
14/02/2023 21:45,2630.3,40,29
14/02/2023 21:50,2646.76,42,33
14/02/2023 21:55,2640.05,57,33
14/02/2023 22:00,2600.21,47,25
14/02/2023 22:05,2554.27,55,32
14/02/2023 22:10,2530.66,51,20
14/02/2023 22:15,2507.27,46,32
14/02/2023 22:20,2496.73,52,33
14/02/2023 22:25,2479.09,42,21
14/02/2023 22:30,2422.58,66,22
14/02/2023 22:35,2387.18,61,27
14/02/2023 22:40,2379.35,47,31
14/02/2023 22:45,2361.78,43,30
14/02/2023 22:50,2301.58,43,31
14/02/2023 22:55,2268.71,48,28
14/02/2023 23:00,2252.13,48,29
14/02/2023 23:05,2246.92,69,31
14/02/2023 23:10,2195.9,42,29
14/02/2023 23:15,2148.25,62,31
14/02/2023 23:20,2137.8,49,20
14/02/2023 23:25,2114.47,63,30
14/02/2023 23:30,2065.87,55,31
15/02/2023 00:00,1944.91,53,25
15/02/2023 00:05,1895.21,65,31
15/02/2023 00:10,1869.46,43,31
15/02/2023 00:15,1856.56,55,23
15/02/2023 00:20,1849.48,45,26
15/02/2023 00:25,1823.35,56,30
15/02/2023 00:30,1806.02,62,33
15/02/2023 00:35,1783.7,53,21
15/02/2023 00:40,1771.06,59,23
15/02/2023 00:45,1763.08,52,21
15/02/2023 00:50,1748.23,48,29
15/02/2023 00:55,1725.57,48,32
15/02/2023 01:00,1714.6,63,22
15/02/2023 01:05,1701.92,59,29
15/02/2023 01:10,1670.25,50,21
15/02/2023 01:15,1661.47,61,24
15/02/2023 01:20,1653.44,49,28
15/02/2023 01:25,1642.53,64,32
15/02/2023 01:30,1636.56,55,23
15/02/2023 01:35,1632.79,61,21
15/02/2023 01:40,1627.41,58,32
15/02/2023 01:45,1605.28,55,20
15/02/2023 01:50,1600.1,56,24
15/02/2023 01:55,1597.15,58,23
15/02/2023 02:00,1592.84,66,24
15/02/2023 02:05,1585.03,69,23
15/02/2023 02:10,1568.15,41,23
15/02/2023 02:15,1574.29,43,24
15/02/2023 02:20,1572.79,64,32
15/02/2023 02:25,1557.81,52,27
15/02/2023 02:30,1575.94,55,33
15/02/2023 02:35,1574.83,40,26
15/02/2023 02:40,1573.82,63,30
15/02/2023 02:45,1558.59,41,28
15/02/2023 02:50,1558.52,44,28
15/02/2023 02:55,1554.32,65,25
15/02/2023 03:00,1534.68,69,25
15/02/2023 03:05,1541.44,42,21
15/02/2023 03:10,1546.46,50,26
15/02/2023 03:15,1531.32,69,31
15/02/2023 03:20,1530.76,65,26
15/02/2023 03:25,1523.38,59,22
15/02/2023 03:30,1534.12,49,22
15/02/2023 03:35,1537.26,69,29
15/02/2023 03:40,1533.57,56,29
15/02/2023 03:45,1546.38,57,31
15/02/2023 03:50,1543.34,65,25
15/02/2023 03:55,1545.71,66,31
15/02/2023 04:00,1559.93,65,32
15/02/2023 04:05,1575.93,65,31
15/02/2023 04:10,1578.16,49,32
15/02/2023 04:15,1599.93,45,24
15/02/2023 04:20,1621.65,50,30
15/02/2023 04:25,1630.95,62,33
15/02/2023 04:30,1646.24,44,28
15/02/2023 04:35,1663.94,45,25
15/02/2023 04:40,1680.09,65,21
15/02/2023 04:45,1699.43,58,30
15/02/2023 04:50,1725.09,54,30
15/02/2023 04:55,1755.85,62,28
15/02/2023 05:00,1788.49,68,22
15/02/2023 05:05,1832.13,55,28
15/02/2023 05:10,1884.08,58,21
15/02/2023 05:15,1946.31,42,23
15/02/2023 05:20,2002.71,49,24
15/02/2023 05:25,2049.3,48,25
15/02/2023 05:30,2085.43,58,24
15/02/2023 05:35,2165.1,40,21
15/02/2023 05:40,2196.22,57,20
15/02/2023 05:45,2285.93,55,24
15/02/2023 05:50,2362.25,50,25
15/02/2023 05:55,2407.87,67,21
15/02/2023 06:00,2512.72,54,27
15/02/2023 06:05,2613.48,43,26
15/02/2023 06:10,2686.85,54,21
15/02/2023 06:15,2821.12,60,31
15/02/2023 06:20,2919.69,58,31
15/02/2023 06:25,2968.69,42,33
15/02/2023 06:30,3079.34,55,30
15/02/2023 06:35,3157.88,45,27
15/02/2023 06:40,3198.97,52,32
15/02/2023 06:45,3273.2,66,20
15/02/2023 06:50,3337.7,44,22
15/02/2023 06:55,3401.54,52,21
15/02/2023 07:00,3418.44,43,27
15/02/2023 07:05,3482.82,43,23
15/02/2023 07:10,3543.96,61,25
15/02/2023 07:15,3588.73,40,30
15/02/2023 07:20,3634.45,60,22
15/02/2023 07:25,3664.55,51,22
15/02/2023 07:30,3714.13,58,33
15/02/2023 07:35,3746.98,47,29
15/02/2023 07:40,3779.82,56,23
15/02/2023 07:45,3779.28,45,31
15/02/2023 07:50,3844.85,59,31
15/02/2023 07:55,3779.43,49,32
15/02/2023 08:00,3800.12,57,26
15/02/2023 08:05,3846.39,64,24
15/02/2023 08:10,3811.0,49,31
15/02/2023 08:15,3826.35,59,24
15/02/2023 08:20,3872.12,49,24
15/02/2023 08:25,3867.64,57,32
15/02/2023 08:30,3838.1,47,31
15/02/2023 08:35,3866.7,49,29
15/02/2023 08:40,3862.44,44,20
15/02/2023 08:45,3883.88,52,24
15/02/2023 08:50,3863.8,62,21
15/02/2023 08:55,3899.3,58,32
15/02/2023 09:00,3858.46,49,31
15/02/2023 09:05,3832.16,64,26
15/02/2023 09:10,3919.19,44,26
15/02/2023 09:15,3914.69,47,20
15/02/2023 09:20,3962.31,52,24
15/02/2023 09:25,4037.94,55,32
15/02/2023 09:30,4056.15,61,25
15/02/2023 09:35,4048.07,49,31
15/02/2023 09:40,4036.36,59,28
15/02/2023 09:45,4069.05,43,28
15/02/2023 09:50,4058.16,66,28
15/02/2023 09:55,4067.8,64,32
15/02/2023 10:00,4055.55,47,32
15/02/2023 10:05,4010.4,58,20
15/02/2023 10:10,4014.47,41,23
15/02/2023 10:15,4048.01,55,21
15/02/2023 10:20,4028.81,55,24
15/02/2023 10:25,4008.38,59,27
15/02/2023 10:30,4069.96,57,24
15/02/2023 10:35,4028.77,58,23
15/02/2023 10:40,4021.74,50,24
15/02/2023 10:45,3975.97,44,26
15/02/2023 10:50,3983.79,45,20
15/02/2023 10:55,4006.19,43,30
15/02/2023 11:00,3954.37,46,27
15/02/2023 11:05,3919.28,41,27
15/02/2023 11:10,3948.51,64,24
15/02/2023 11:15,3931.84,65,31
15/02/2023 11:20,3915.24,55,31
15/02/2023 11:25,3873.81,42,25
15/02/2023 11:30,3860.62,52,20
15/02/2023 11:35,3848.1,53,27
15/02/2023 11:40,3861.32,47,28
15/02/2023 11:45,3827.27,67,31
15/02/2023 11:50,3805.56,56,31
15/02/2023 11:55,3786.23,49,33
15/02/2023 12:00,3756.0,64,26
15/02/2023 12:05,3772.66,47,33
15/02/2023 12:10,3723.91,52,23
15/02/2023 12:15,3680.92,61,30
15/02/2023 12:20,3679.73,47,21
15/02/2023 12:25,3640.89,60,20
15/02/2023 12:30,3636.65,66,25
15/02/2023 12:35,3594.39,64,23
15/02/2023 12:40,3580.71,53,22
15/02/2023 12:45,3545.3,61,29
15/02/2023 12:50,3525.02,69,21
15/02/2023 12:55,3497.32,53,26
15/02/2023 13:00,3400.41,69,29
15/02/2023 13:05,3326.82,51,25
15/02/2023 13:10,3219.9,69,24
15/02/2023 13:15,3197.5,61,23
15/02/2023 13:20,3167.07,47,33
15/02/2023 13:25,3179.26,67,25
15/02/2023 13:30,3175.17,59,22
15/02/2023 13:35,3177.46,60,21
15/02/2023 13:40,3190.7,48,31
15/02/2023 13:45,3182.69,46,23
15/02/2023 13:50,3173.14,56,24
15/02/2023 13:55,3174.45,59,30
15/02/2023 14:00,3194.17,64,23
15/02/2023 14:05,3206.24,55,20
15/02/2023 14:10,3158.57,67,28
15/02/2023 14:15,3179.44,52,33
15/02/2023 14:20,3148.18,42,30
15/02/2023 14:25,3180.9,67,23
15/02/2023 14:30,3168.54,42,20
15/02/2023 14:35,3162.49,55,30
15/02/2023 14:40,3131.31,41,31
15/02/2023 14:45,3131.71,48,27
15/02/2023 14:50,3130.89,61,31
15/02/2023 14:55,3115.75,61,31
15/02/2023 15:00,3110.83,54,32
15/02/2023 15:05,3119.66,61,25
15/02/2023 15:10,3103.0,42,29
15/02/2023 15:15,3055.14,48,22
15/02/2023 15:20,3084.82,68,21
15/02/2023 15:25,3085.99,67,30
15/02/2023 15:30,3070.8,57,23
15/02/2023 15:35,3093.47,61,28
15/02/2023 15:40,3071.8,65,28
15/02/2023 15:45,3054.33,62,29
15/02/2023 15:50,3065.66,66,33
15/02/2023 15:55,3061.38,67,27
15/02/2023 16:00,3036.08,67,25
15/02/2023 16:05,3066.97,48,33
15/02/2023 16:10,3067.95,43,32
15/02/2023 16:15,3034.19,49,26
15/02/2023 16:20,3049.75,58,29
15/02/2023 16:25,3039.89,44,29
15/02/2023 16:30,3065.27,42,26
15/02/2023 16:35,3074.76,49,21
15/02/2023 16:40,3111.41,57,28
15/02/2023 16:45,3006.75,67,29
15/02/2023 16:50,3084.41,48,30
15/02/2023 16:55,3079.0,51,20
15/02/2023 17:00,3145.93,47,21
15/02/2023 17:05,3148.56,59,20
15/02/2023 17:10,3112.97,43,27
15/02/2023 17:15,3150.39,42,30
15/02/2023 17:20,3120.02,60,24
15/02/2023 17:25,3181.41,46,29
15/02/2023 17:30,3167.87,60,22
15/02/2023 17:35,3179.55,41,33
15/02/2023 17:40,3205.89,66,30
15/02/2023 17:45,3238.63,68,31
15/02/2023 17:50,3269.97,48,20
15/02/2023 17:55,3268.0,40,23
15/02/2023 18:00,3257.19,54,25
15/02/2023 18:05,3301.89,64,26
15/02/2023 18:10,3303.45,51,27
15/02/2023 18:15,3359.05,67,26
15/02/2023 18:20,3367.49,53,30
15/02/2023 18:25,3378.05,46,24
15/02/2023 18:30,3432.44,58,23
15/02/2023 18:35,3411.48,57,30
15/02/2023 18:40,3381.92,64,29
15/02/2023 18:45,3429.57,45,32
15/02/2023 18:50,3417.17,59,21
15/02/2023 18:55,3435.26,58,33
15/02/2023 19:00,3371.58,66,20
15/02/2023 19:05,3389.83,41,21
15/02/2023 19:10,3378.4,42,28
15/02/2023 19:15,3369.3,61,26
15/02/2023 19:20,3356.84,65,25
15/02/2023 19:25,3334.82,59,21
15/02/2023 19:30,3282.43,66,22
15/02/2023 19:35,3291.93,50,33
15/02/2023 19:40,3313.74,59,21
15/02/2023 19:45,3255.11,55,27
15/02/2023 19:50,3243.47,46,30
15/02/2023 19:55,3209.22,58,20
15/02/2023 20:00,3197.44,58,23
15/02/2023 20:05,3156.08,40,31
